IMDB_ID,NORMALIZED_REVENUE
tt0460492,59622
tt6458228,26727
tt6458228,26727
tt6458228,26727
tt7972178,17554
tt7972178,17554
tt1319722,12108
tt1319722,12108
tt1319722,12108
tt13830148,531
tt13830148,531
tt13830148,531
tt0107594,203312
tt0107594,203312
tt0107819,563
tt0094846,2918200
tt0094846,2918200
tt0110066,4852110
tt0110066,4852110
tt0444628,26251
tt0444628,26251
tt0444628,26251
tt1922561,1477
tt1922561,1477
tt1922561,1477
tt0896529,261396
tt0896529,261396
tt0896529,261396
tt0044030,11906314
tt0044030,11906314
tt0120661,13184552
tt0120661,13184552
tt0432047,849447
tt0087980,1772273
tt0087980,1772273
tt0087980,1772273
tt0050815,7000000
tt0050815,7000000
tt0234853,1
tt0234853,1
tt0234853,1
tt0096030,2113721
tt0096030,2113721
tt1785669,90255
tt1785669,90255
tt1785669,90255
tt0448206,485213
tt0448206,485213
tt0103125,86468
tt0103125,86468
tt0103125,86468
tt7050946,208643
tt7050946,208643
tt7050946,208643
tt6333056,14682
tt6333056,14682
tt6333056,14682
tt0266437,5714
tt2511670,7595
tt2511670,7595
tt2511670,7595
tt2511670,7595
tt2511670,7595
tt2511670,7595
tt0164550,1724656
tt2106741,14404
tt2106741,14404
tt2106741,14404
tt0083590,6492
tt0083590,6492
tt0361500,90742
tt0361500,90742
tt0361500,90742
tt0101606,310063
tt5541132,804849
tt0082894,2670948
tt0082894,2670948
tt0082894,2670948
tt2766104,671951
tt2766104,671951
tt0366721,9588
tt0366721,9588
tt0366721,9588
tt0298337,317680
tt0298337,317680
tt0094318,74445
tt0094318,74445
tt4309356,9355
tt4309356,9355
tt0116594,325171
tt0116594,325171
tt0116594,325171
tt0111112,1136464
tt0111112,1136464
tt0097987,3650477
tt0097987,3650477
tt0097987,3650477
tt3182620,63911
tt3182620,63911
tt3182620,63911
tt0098356,95416
tt0098356,95416
tt0117653,13690
tt0117653,13690
tt14472156,75455
tt14472156,75455
tt9178402,2302
tt9178402,2302
tt9178402,2302
tt1686018,66650
tt1686018,66650
tt1686018,66650
tt0097731,1111453
tt0097731,1111453
tt0097731,1111453
tt5646136,1522771
tt5646136,1522771
tt5646136,1522771
tt5221894,42611
tt3102440,714427
tt0437447,540237
tt0437447,540237
tt0437447,540237
tt0068282,632827
tt0068282,632827
tt0119004,1000
tt10661180,112424
tt10661180,112424
tt10661180,112424
tt1499201,760600
tt0164003,195141
tt0164003,195141
tt0164003,195141
tt8197998,151240
tt0456899,20817
tt0456899,20817
tt0456899,20817
tt0053271,17030025
tt0053271,17030025
tt0053271,17030025
tt0063592,2117086
tt0063592,2117086
tt0063592,2117086
tt19653180,75455
tt19653180,75455
tt0473709,36990
tt0473709,36990
tt0473709,36990
tt1220628,187274
tt1220628,187274
tt1220628,187274
tt0061810,9265818
tt0061810,9265818
tt12491064,516009
tt7374952,150655
tt7374952,150655
tt7374952,150655
tt5855440,636492
tt2308725,2
tt8746404,132576
tt8746404,132576
tt0095626,730835
tt0300902,1010
tt2517044,119907
tt2517044,119907
tt2517044,119907
tt10440894,13
tt1003067,5803
tt10706138,4399
tt13127588,109
tt19898550,38
tt0495798,23769
tt9351062,1365
tt11554404,15787
tt2184211,2532
tt0087169,22152
tt0040313,281208
tt1092542,48
tt2386321,37996
tt0871019,14
tt0211619,33785
tt21622270,48
tt0217788,679
tt0217788,679
tt0217788,679
tt18330504,202
tt14514234,450866
tt22048180,41
tt22240434,3156130
tt7751038,82418
tt19244204,19
tt1935074,3741
tt10963910,165
tt8902714,168
tt0492017,34125
tt0102387,38308
tt10515182,1813
tt9536384,2704
tt0451089,62520
tt1831602,11
tt2337650,59
tt10809934,10997
tt27625771,7808
tt22038748,5765
tt0114667,27
tt0382636,99313
tt22042944,77
tt0489075,74
tt11172868,123634
tt10950526,660
tt1090634,33
tt0914379,125532
tt10058854,56
tt16464194,1922
tt13429876,543
tt14732672,1038
tt1820402,1500
tt3229520,65
tt10974942,1086
tt12719822,0
tt1874633,3934
tt1874633,3934
tt1874633,3934
tt1340043,2886
tt3625394,12
tt21386992,82914
tt0172402,66494
tt0308342,2242
tt2170401,121
tt6257486,40
tt0420263,46114
tt19796996,432
tt19796996,432
tt19796996,432
tt0101682,6177
tt0119262,17168
tt21382354,1767
tt19402216,11529
tt19812518,7173
tt19812518,7173
tt1996436,42509
tt1996436,42509
tt5465472,318160
tt10651588,11
tt0074503,160046
tt17276644,1
tt19877662,3363
tt8030900,23
tt8077374,49
tt11710118,135521
tt19799530,0
tt11024528,249000
tt0087300,7
tt10449412,55499
tt16532108,311251
tt2069784,5431
tt2069784,5431
tt2069784,5431
tt2229387,216517
tt0083970,55171
tt21205440,46493
tt1280016,187
tt0856070,14
tt0091681,8201
tt10790688,1781
tt19404494,6245
tt15482456,52
tt21136616,35068
tt7618564,62495
tt12833012,131
tt0258949,17247
tt1056415,134
tt7449924,8146
tt0074561,29628
tt10653474,435066
tt0416227,55063
tt5314138,132
tt13616492,109
tt10773124,636
tt4882574,449
tt8220154,247
tt21159106,10
tt6237548,2
tt5321272,29159
tt26459268,167590
tt0981316,4533
tt0079092,100350
tt1303243,142160
tt5934300,4781
tt0189709,3324014
tt3619494,24
tt3380766,0
tt26598421,462466
tt4799538,503561
tt3293724,1210818
tt0388287,143974
tt6448092,593822
tt3914624,2180
tt4885924,1286932
tt3521228,198144
tt0404969,49997
tt0100610,93639
tt0186701,129216
tt12257166,30136
tt1986850,603
tt0220673,163
tt0372948,94019
tt0125468,707109
tt5492684,234
tt30142715,64101
tt7759054,262
tt19878566,92
tt11687188,60
tt16227268,22
tt22041854,2802669
tt22041854,2802669
tt18925050,42308
tt11281576,1720
tt23737556,2416286
tt28088015,53260
tt14327366,109
tt16255314,9608
tt15131868,10
tt5623994,24
tt15210280,1
tt28228231,353345
tt12042584,17
tt24015876,0
tt20255028,68800
tt22179758,16999
tt22179758,16999
tt22990502,186
tt21100570,3458
tt27694444,16416
tt21844868,11
tt27445004,126816
tt22464734,1302
tt22818604,162104
tt30842427,23
tt11306896,961
tt1519271,1860
tt29539150,59
tt2099612,750
tt23723194,10
tt6958026,26440
tt20834114,10
tt30816741,446331
tt15416070,1542
tt19894774,858792
tt21746840,44
tt2006047,270044
tt0351135,100
tt0918662,24864050
tt0286488,1724656
tt0092650,410332
tt13684314,910
tt0349147,17246562
tt4012916,11187
tt0106537,1415
tt5539376,75048
tt16282914,506
tt16282914,506
tt16282914,506
tt0969733,75929
tt1225834,1754
tt1301995,859298
tt6278982,374
tt2358092,625
tt16350250,9080
tt26929962,181322
tt5463002,59
tt8402350,20
tt4399658,2017
tt0345819,179227541
tt24516518,6741453
tt0192237,19652
tt26761266,74825
tt9631052,9851
tt0374625,13889
tt5134806,794
tt9574822,45814
tt3560762,555655
tt0043994,1244751
tt0246721,18449087
tt8775250,6334
tt3132928,15
tt18334552,30128
tt10706724,93
tt10384574,20457
tt9261840,16077
tt27074938,26036
tt27074938,26036
tt11289168,463
tt7444626,109967
tt2460110,16817
tt0485205,50967
tt10140666,52
tt9820594,234823
tt6910612,1120
tt4586644,29332
tt8020970,1412
tt8427130,1032
tt13660266,607
tt13660266,607
tt13660266,607
tt26670820,1395
tt11908172,44296
tt11908172,44296
tt6250906,527113
tt10399622,25267
tt10399622,25267
tt9011134,1755
tt7990426,3683
tt6447370,59310
tt8023204,9404
tt0083903,172379
tt9298612,4743
tt4059554,64
tt18480602,649481
tt9011110,1689
tt7055812,2043
tt21080296,28410
tt4114944,21708
tt3415354,1120
tt0288144,16
tt13357750,11
tt0259170,5460004
tt1849814,1250
tt9002328,1629
tt11743152,3357
tt11743152,3357
tt11743152,3357
tt9094002,3383
tt8751900,1258
tt9734988,2499
tt2082436,26128
tt9739300,1441
tt4935782,8
tt25627320,93353
tt9651152,25627
tt11784624,3237006
tt10125662,142958
tt9386922,20833
tt9448656,110
tt3835952,60732
tt9588116,2621
tt9735072,3993
tt0347534,777468
tt0410571,90909
tt10423148,153954
tt25377908,35500
tt3460084,142345
tt9886928,727
tt3507794,475058
tt8108126,653
tt18372444,90408
tt23635786,139984
tt18342318,19338
tt1696200,577
tt11502802,102902
tt5694916,615669
tt21103526,288231
tt15469504,170133
tt26427249,1811655
tt8869624,1120
tt0214516,3
tt10182544,1
tt16445498,36
tt8108136,951
tt23023256,381241
tt6246170,147223
tt8333222,50464
tt10515862,709
tt12915842,144116
tt13646976,865
tt13646976,865
tt13646976,865
tt23770924,353345
tt15170150,22392
tt9887276,1083
tt6256984,115
tt5344850,6250
tt5068856,977
tt24082438,1953
tt24082438,1953
tt14147078,12663
tt6287174,2143
tt6391732,1287
tt6391732,1287
tt0085139,42473
tt2167873,35511
tt8032912,345733
tt12712604,632302
tt12712604,632302
tt12712604,632302
tt9085782,747479
tt26655820,0
tt5534260,21352
tt5534260,21352
tt0089517,2037955
tt5485420,572
tt5157420,1001495
tt1454602,37073
tt5822838,100340
tt8589358,1120
tt4597454,421666
tt8259442,1
tt6419698,1
tt4732072,1171
tt1065837,2802139
tt0147111,110
tt27241302,75
tt6449382,11862
tt0365826,35
tt9766610,58568
tt3902120,5
tt28494518,4277
tt4943992,59310
tt9199374,1230238
tt2520926,10173
tt17339258,508268
tt2580520,15283
tt10920754,15879
tt3227034,271176
tt5269792,351
tt18570412,410
tt0044465,237178
tt6256468,240852
tt15629638,1
tt3718222,12245225
tt2616620,795940
tt7520068,0
tt7834828,688
tt9468730,7639
tt14366176,3844
tt14366176,3844
tt12653316,146806
tt4706780,137630
tt10903446,117
tt16749114,21
tt6441310,156078
tt8943832,561
tt1285165,44406
tt8480734,6682
tt10421218,11
tt5595240,13
tt5897108,15395
tt10930246,0
tt21622038,480
tt6879318,18648121
tt5472094,420
tt1542414,26
tt17081130,2415376
tt5542284,23327
tt11317634,14525
tt1051722,253329
tt0123046,322750
tt13045058,115
tt7225360,9034
tt3740152,34442
tt3740152,34442
tt2777548,11224
tt5190922,5909
tt0288427,17
tt0103946,240268
tt10882850,178692
tt0446683,1440
tt13610390,38072
tt1171672,17426
tt9691086,2377
tt6159026,302031
tt5141042,116248
tt1332482,648
tt5582336,9371
tt1344344,54071
tt11862870,3208
tt13840536,67750
tt13840536,67750
tt12921446,12534454
tt3174120,62170
tt21955024,42332
tt0279169,93627
tt4934506,4508
tt5504474,18979
tt15380630,595108
tt4702610,59
tt3532062,20516
tt26344746,4131
tt6312782,16327
tt4149802,66389
tt14153448,1375
tt14153448,1375
tt14153448,1375
tt2716194,4632
tt7661922,160568
tt13528840,848
tt13528840,848
tt2600008,72308
tt0147507,1897
tt7002122,26736
tt10014534,827
tt10014534,827
tt10014534,827
tt0411894,90909
tt0118828,4666
tt0379818,132095
tt2269122,21705
tt7431980,91753
tt0321858,697399
tt11197384,7703
tt0336855,207
tt24852128,46955
tt4009518,34498
tt5985800,125336
tt0372620,764
tt5352034,13669
tt0066774,13028277
tt0287401,317229
tt2378298,86233
tt26445483,1487769
tt0116554,215073
tt18184012,379110
tt6295836,70
tt7791106,25806
tt0082915,39722
tt0208870,924
tt3602334,53
tt1640402,10055
tt9877340,4641
tt0098186,310578
tt0447016,3197
tt0447016,3197
tt0447016,3197
tt1138469,58040
tt0353765,52875
tt0167179,792
tt0431814,879532
tt0978341,148820
tt0951332,5
tt0337868,6
tt16369410,9
tt1784328,86338
tt1813225,1289152
tt1821536,67794
tt4318010,206264
tt0354946,84382
tt1114715,365695
tt0067498,252959
tt0297445,1
tt0297445,1
tt0297445,1
tt0081969,14687
tt0086945,730334
tt0427380,16456
tt0427380,16456
tt0427380,16456
tt1022547,40588
tt0332679,10389
tt0926151,40623
tt2576778,229
tt0084111,84861
tt0084111,84861
tt1576406,1992
tt0111747,12730
tt0984240,81634
tt4019578,116389
tt0459440,53270
tt3707612,178147
tt0808241,1576
tt0808241,1576
tt0808241,1576
tt0342062,1563
tt1346847,1255
tt6797190,4588
tt7563926,1
tt6986718,220
tt0377873,17513368
tt6446702,1531
tt5624838,466
tt0369582,4
tt17780878,288
tt17494546,10
tt17351924,1953974
tt17351924,1953974
tt6680294,16
tt0372173,98720
tt0413501,93627
tt0431385,88446
tt0333919,103393
tt28778139,6
tt30519406,619
tt16424988,1695
tt9004666,195
tt0420169,90909
tt0277773,93627
tt0337497,108562
tt0420161,90909
tt7945646,26379
tt14597486,220
tt0414858,90909
tt0371292,95026
tt0379055,94019
tt0413750,90909
tt0287466,93627
tt27351080,465
tt0345424,97343
tt27513140,1
tt27642541,7249
tt27547511,39
tt0407737,93627
tt18244364,413131
tt13457948,438
tt27715920,185301
tt8002146,1613987
tt0374660,168069
tt27502250,102284
tt27502250,102284
tt29633446,1859711
tt27619382,90269
tt0210666,558
tt1538545,397433
tt1609113,6614
tt1609113,6614
tt1609113,6614
tt1663631,748
tt1663631,748
tt1663631,748
tt0321376,9715
tt0321376,9715
tt0321376,9715
tt1532261,280528
tt0289152,33448
tt2330098,2868994
tt0879812,3
tt0918628,1204
tt0918628,1204
tt0136153,6989874
tt0085863,0
tt0085863,0
tt0063373,140346
tt1503776,2820
tt1503776,2820
tt1503776,2820
tt2664080,24984
tt0284607,714235
tt7475284,216683
tt0342913,22323
tt6587046,15362016
tt6587046,15362016
tt12235234,1230
tt0093379,41982
tt0093379,41982
tt0377038,173145
tt0377038,173145
tt0109655,140101
tt0109655,140101
tt0291832,1015956
tt0291832,1015956
tt0355742,5783
tt0440730,403
tt0099652,4088169
tt14483774,61973
tt14483774,61973
tt14483774,61973
tt0944114,58981
tt5661030,59
tt0181833,60906
tt0181833,60906
tt0086865,210984
tt8417168,269658
tt0120002,214500
tt0105480,84656
tt0105480,84656
tt10919132,72253
tt1918887,348071
tt2710368,15032
tt0168192,20692231
tt0092967,6186
tt0092967,6186
tt1210039,10666
tt1210039,10666
tt1210039,10666
tt0451069,2274790
tt0451069,2274790
tt0451069,2274790
tt0092216,60296
tt0986329,1087943
tt0457530,291552
tt0457530,291552
tt14668196,1787032
tt0248547,31044
tt1834234,705
tt1834234,705
tt1834234,705
tt0281680,162472
tt0281680,162472
tt0281680,162472
tt3956336,250
tt3956336,250
tt3956336,250
tt2072164,1070
tt2072164,1070
tt1772371,284
tt1772371,284
tt1772371,284
tt1542960,26205
tt0073941,18280848
tt0090036,490824
tt0090036,490824
tt0090036,490824
tt4168188,1045127
tt0040594,2455313
tt1388418,13061
tt0058281,4
tt0464665,100304
tt0326806,38035
tt0326806,38035
tt0326806,38035
tt0807944,79398
tt0091375,1301
tt0091375,1301
tt4180286,19353
tt0092636,51477
tt1291119,1284309
tt0287811,180837
tt5566714,15419
tt3963170,474900
tt0101481,7258
tt1988544,398
tt0051360,588306
tt0352622,49109
tt0242154,130381
tt2318440,190189
tt10623524,461863
tt0082005,2007181
tt8941422,32
tt0066158,772314
tt6459494,14037
tt2374002,32598
tt0078034,7294516
tt0078034,7294516
tt7736212,15417
tt10270204,11290
tt5948916,175704
tt7372318,88091
tt0115531,342
tt10438512,3502
tt0389235,6888
tt0389235,6888
tt0389235,6888
tt0399692,93
tt0399692,93
tt0399692,93
tt0193997,43
tt7477108,14163
tt11381218,2756
tt10370644,17378
tt10370644,17378
tt10370644,17378
tt8072400,613506
tt1988689,144352
tt1286798,39570
tt1286798,39570
tt1286798,39570
tt3157466,805199
tt0113676,16161400
tt5397464,81
tt0099136,12744
tt0099136,12744
tt1535430,6966
tt7472924,1180108
tt0113297,112917
tt1147514,5265449
tt10140922,439869
tt12299728,43350
tt0108373,45
tt0378475,25978862
tt2525596,756755
tt26935962,7555077
tt26935962,7555077
tt1733525,4940
tt1733525,4940
tt1733525,4940
tt1185654,2713864
tt0045544,2480681
tt28076784,96531
tt1691153,10178
tt9896876,27252
tt9896876,27252
tt9896876,27252
tt3276390,208860
tt1530975,6016
tt1530975,6016
tt1530975,6016
tt6261048,46779
tt1303218,143974
tt2106749,61226
tt1808153,1237738
tt0082476,1236657
tt0070898,1012523
tt0115042,119919
tt0379561,1728
tt3382148,12
tt0075333,37316122
tt0088947,3274271
tt0088947,3274271
tt0088947,3274271
tt9764654,120027
tt0084084,848738
tt0070893,3885308
tt0101809,31196
tt5178660,249
tt27688034,8621
tt0110137,1684373
tt0110137,1684373
tt11041106,13700
tt11041106,13700
tt11041106,13700
tt0385635,372050
tt0043744,1238257
tt4625752,396967
tt1263795,287332
tt0078192,130373
tt4992086,984553
tt0907119,635115
tt2145949,239058
tt0204350,229
tt0204350,229
tt0204350,229
tt8010064,9396
tt8010064,9396
tt0051182,1750000
tt0127468,170058
tt2080337,66675
tt0252196,42118
tt17081112,14117900
tt0098324,158821
tt0337587,2082636
tt0337587,2082636
tt9686350,56303
tt9686350,56303
tt9686350,56303
tt1634286,1322
tt1634286,1322
tt1634286,1322
tt0088195,104511
tt0088195,104511
tt4527664,6312
tt0848596,20143
tt0079806,633402
tt0079806,633402
tt0110330,258287
tt0475179,414255
tt0468442,11732
tt0468442,11732
tt0468442,11732
tt16410438,1980820
tt0089715,7377
tt0089715,7377
tt3850544,304554
tt3850544,304554
tt3850544,304554
tt5903232,1590
tt5903232,1590
tt0093763,95085
tt2231505,71279
tt1196170,965465
tt16378298,30287
tt16378298,30287
tt16378298,30287
tt0429277,4
tt1753640,232047
tt0217107,189434
tt6145612,55364
tt7844450,35020
tt7844450,35020
tt7844450,35020
tt3501994,178741
tt3501994,178741
tt0117078,129829
tt0047244,122437
tt4031126,570
tt15547806,722821
tt0286917,9487
tt3422462,98455
tt3422462,98455
tt6832730,27315
tt0465440,43607
tt0465440,43607
tt0465440,43607
tt0104012,9913
tt0456004,21
tt0456004,21
tt0456004,21
tt2371287,39222
tt1285248,71328
tt0827717,90066
tt1289419,334252
tt1289419,334252
tt3616292,3463
tt1816626,65512
tt2258583,249982
tt8757766,37202
tt0844321,184
tt1183907,200645
tt0268219,286171
tt0268219,286171
tt0255212,64005
tt0300576,18652
tt3607198,440616
tt5468300,1171
tt0284406,0
tt1537772,260534
tt0881894,74410
tt3320542,502512
tt1525552,395
tt1525552,395
tt1525552,395
tt0119743,70424
tt0119743,70424
tt0095357,61567
tt0095357,61567
tt0041165,3411267
tt0041165,3411267
tt5457722,1171362
tt0984177,84382
tt7108976,2082862
tt0111449,205896
tt1931549,22916
tt1931549,22916
tt1931549,22916
tt5832694,1253358
tt2497436,391601
tt0081485,3368388
tt0081485,3368388
tt1672091,543335
tt1937097,14079
tt0290662,8200
tt0290662,8200
tt0290662,8200
tt6143422,4061
tt6143422,4061
tt1183658,337681
tt4761270,35823
tt2407826,189801
tt1169841,100335
tt0046757,1465054
tt5198844,292841
tt7205778,3235
tt11386020,16055
tt1885335,5472
tt1885335,5472
tt1885335,5472
tt5271442,60911
tt2229208,244905
tt3505754,4926
tt3505754,4926
tt1267500,360470
tt5920348,127132
tt3790296,614780
tt0131400,384441
tt0092210,113986
tt0301730,209699
tt0301730,209699
tt13696296,18324293
tt0121787,162
tt3921858,0
tt10092698,15388
tt12850062,1194692
tt0082816,4613690
tt0082816,4613690
tt1708491,128915
tt0046896,4162845
tt11000242,160992
tt0043458,1269862
tt0043458,1269862
tt0082886,5824287
tt0082886,5824287
tt8193626,2084
tt3399462,12
tt0041127,3784393
tt0041127,3784393
tt1539489,3569
tt1539489,3569
tt1539489,3569
tt0996382,985161
tt2157186,187352
tt0090659,333182
tt0108041,523816
tt0108041,523816
tt0108041,523816
tt0199385,77209
tt10370042,33095
tt10370042,33095
tt0206660,172466
tt0192295,336646
tt0369738,120967
tt2243900,76021
tt0315459,3225
tt0315459,3225
tt0315459,3225
tt1128071,18414
tt1128071,18414
tt0382382,10
tt5858968,45
tt4337414,12
tt0188694,28830
tt3258080,65169
tt0044408,2097389
tt1353810,3620
tt0090302,589840
tt0482364,1713967
tt1276943,5400
tt0073317,12766156
tt0073317,12766156
tt4419304,6003
tt0425080,444101
tt2970510,306131
tt2664108,3037
tt8929142,53189
tt7897348,1120
tt0996962,281998
tt0059590,2172710
tt0091508,655143
tt0091508,655143
tt0099250,18374
tt6747224,64657
tt7759626,23327
tt0086971,629055
tt0331282,44702
tt9434968,154111
tt0079154,2
tt0079154,2
tt3458760,2801
tt1398949,12412
tt1398949,12412
tt1398949,12412
tt2569398,1758
tt3077530,450
tt6269810,12885
tt1311638,65303
tt0259730,48708
tt1557720,30336
tt1557720,30336
tt1557720,30336
tt6452534,2074
tt0291942,361803
tt0118762,93286
tt0118762,93286
tt1505886,213690
tt5171500,117
tt5171500,117
tt13043436,361862
tt4907174,1125657
tt0118870,906
tt1820555,244607
tt0110289,879132
tt0985119,62184
tt0052583,3611816
tt0101753,86140
tt0101732,2204051
tt2321449,704226
tt0110221,84840
tt0152176,12754
tt0152176,12754
tt0152176,12754
tt0395293,53869
tt2234315,5015
tt1410252,123926
tt0097782,283068
tt0097782,283068
tt1696535,69403
tt1696535,69403
tt1696535,69403
tt0415960,118059
tt1442556,373854
tt0098674,22683
tt1719474,154698
tt1092004,3
tt1092004,3
tt1092004,3
tt0220760,424
tt0273452,293192
tt1535110,4782
tt1535110,4782
tt1535110,4782
tt0104225,601105
tt0104225,601105
tt0102322,1128929
tt5832544,1376300
tt1503179,1289152
tt8330720,183886
tt0380323,146505
tt0044547,1571454
tt0124777,16947
tt0124777,16947
tt0429482,670
tt0429482,670
tt5013008,8498
tt0071923,1161975
tt3801252,166270
tt14546082,3202117
tt0095362,29683
tt0284494,38951
tt0284494,38951
tt0284494,38951
tt0076409,463789
tt2093109,11917
tt2093109,11917
tt2093109,11917
tt0275688,11030
tt0275688,11030
tt0275688,11030
tt0076776,927578
tt0155713,98305
tt0155713,98305
tt0155713,98305
tt0102467,62364
tt0102467,62364
tt1133617,0
tt5257730,717711
tt1581829,785
tt1581829,785
tt1581829,785
tt25730402,1388730
